MODEL,SUCCESS,CLUSTER_ID,CLUSTER_TITLE,CLUSTER_MESSAGES,CLUSTER_PARTICIPANTS,TOTAL_CLUSTERS,TOTAL_MESSAGES_CLUSTERED,DURATION_SECONDS,INPUT_TOKENS,OUTPUT_TOKENS,COST_PER_INPUT_TOKEN,COST_PER_OUTPUT_TOKEN,COST_PER_TOTAL_TOKEN,TOKEN_COST,MESSAGE_IDS
gpt-4o,TRUE,2,FitFusion Rebranding Project Kickoff and Planning,15,Devon; Sam; Leah; Jordan,15,300,100,22568,1964,0.0025,0.01,3.100440241317463e-09,7.606e-05,46128633-4946-2252-9339-788753245882;96395281-3654-1613-4172-344003323999;83640391-4902-8522-2725-861029577562;61653869-2835-9449-5958-588178665384;83954651-8010-3450-2536-772286863840;73428681-1773-7391-1740-860579184600;30833172-1624-2308-4681-676227344309;40448280-8226-5065-9466-461498941074;56401972-7104-7027-1441-842346995782;msg_906515;73282150-2189-4518-9887-332445492798;msg_942162;msg_619814;msg_343123;67405497-8784-4574-7285-350491324481
gpt-4o,TRUE,3,TechNova Product Launch Campaign Planning,15,Devon; Sam; Leah; Jordan,15,300,100,22568,1964,0.0025,0.01,3.100440241317463e-09,7.606e-05,68642197-7518-7069-9463-879002734564;85362990-9985-6152-6017-177079167076;42314073-7993-8139-8531-981859110275;32859975-6803-1393-1178-154109529794;72450166-7669-5223-5429-401640243150;97445952-6497-8032-6221-738131695808;63429036-9754-9821-8515-165010140649;msg_707554;32866870-6084-6658-7307-425898643178;45242291-2104-7127-8717-558378859389;75264284-6842-9923-9638-681698915283;22733800-3122-4322-1121-387157282819;43980607-2640-2860-3310-934829177456;msg_505771;86394475-6283-3188-4257-415573563897
gpt-4o,TRUE,4,GreenScape Sustainability Report Development,15,Devon; Sam; Leah; Jordan,15,300,100,22568,1964,0.0025,0.01,3.100440241317463e-09,7.606e-05,msg_851546;msg_804142;98331712-2703-7322-2192-527120850891;msg_877338;58349919-5037-4317-1660-717086230463;49803097-7397-2969-1152-319360780992;92887688-6712-9272-3913-790355778132;msg_787047;29020301-8333-3916-1143-801334837220;87799316-4839-1452-8532-368666741722;74788155-1201-9822-2336-753856679329;37749602-1259-1505-5740-276581938360;60528413-7349-1966-8584-682644979163;62014503-4492-3417-7424-206031083935;msg_953196
gpt-4o,TRUE,5,UrbanEdge Social Media Strategy Development,15,Devon; Sam; Leah; Jordan,15,300,100,22568,1964,0.0025,0.01,3.100440241317463e-09,7.606e-05,39994214-9039-9684-9876-761956937223;44268534-2134-2158-1629-872610665321;msg_197492;msg_567549;41652964-2768-3807-6021-483230303734;35640224-1625-8451-4190-183863997170;msg_486382;46309004-3902-5296-3204-511760015560;82866388-2784-7208-7176-301799392897;msg_209611;54506351-9356-8000-3646-939354992207;89730438-6010-9912-1812-551387522688;64150893-2065-4264-4340-545295864604;msg_745464;msg_337894
gpt-4o,TRUE,6,EcoBloom Campaign Design Revisions,15,Devon; Sam; Leah; Jordan,15,300,100,22568,1964,0.0025,0.01,3.100440241317463e-09,7.606e-05,msg_644440;73028332-9991-1610-6142-859513546145;29275932-1424-8186-3987-689768573399;msg_933096;89949687-6789-6044-7352-183402494072;41419596-1599-1598-4338-508925409410;66248139-2595-8794-4457-661531653510;83688416-4686-3996-4127-453223180464;90115654-7723-2095-7071-171446215818;42653625-3201-6491-5999-757738230339;72377343-9150-9275-7246-212786749404;23172606-6650-9870-5369-547543023808;41249643-4035-5603-2791-919320116948;msg_625459;msg_197452
gpt-4o,TRUE,7,FitFusion Rebranding Legal and Tagline Adjustments,23,Devon; Sam; Leah; Jordan,15,300,100,22568,1964,0.0025,0.01,3.100440241317463e-09,7.606e-05,41582580-4890-9237-1635-352403664321;56239690-6124-2031-2477-178217357482;79020950-3782-9133-6806-887068011551;48797986-4829-5380-2494-780028850035;95226088-5081-1613-3998-193447778766;12824316-8356-4307-9797-893006266260;45775629-4888-7425-3710-493285778630;54093027-3721-4440-7192-487753069010;msg_277309;21748943-6303-6482-7715-469290273736;27145694-3249-9168-3089-273367031115;83603775-8946-2193-1316-493378033850;56248696-2198-1147-8366-255324265711;60531513-3891-2164-7126-773385335329;92600648-6639-1463-5418-775261235312;86703864-3057-5031-5710-679382850771;msg_682085;msg_653335;85884270-1696-4114-8089-449456767792;23873047-8088-4802-7400-241296943637;70798109-4725-1392-7815-963769304951;msg_476645;msg_866740
gpt-4o,TRUE,8,Q3 Content Calendar Development,25,Devon; Sam; Leah; Jordan,15,300,100,22568,1964,0.0025,0.01,3.100440241317463e-09,7.606e-05,65864941-4170-5847-4504-172355807137;45043482-5504-4075-6093-199223667920;77985666-6456-8801-8188-427315340728;msg_558752;33694102-7840-2357-1121-492078282077;msg_964172;64154955-3484-2839-9804-764426595875;66943602-9137-4856-8478-206286332321;49439468-2315-6177-1852-551287901121;19069663-6448-2936-9264-539802578349;69201556-1458-6248-6723-610809135376;81824678-5218-2757-7082-644336048006;90807465-7005-3768-9139-597135517786;46816309-9219-3748-4014-374508165605;31387939-3928-3712-7730-294122324617;msg_624410;28605204-3346-5417-6493-174598373405;33786970-1987-4483-1372-783741365245;msg_688954;msg_215654;79387311-6913-6952-2585-262113360526;msg_394913;msg_726318;54036594-5131-1315-7874-524548735885;38671889-4915-4437-9235-539810574114
gpt-4o,TRUE,9,TechNova Campaign Budget Finalization,31,Devon; Sam; Leah; Jordan,15,300,100,22568,1964,0.0025,0.01,3.100440241317463e-09,7.606e-05,58677424-1387-5512-9985-333313620474;30218282-4522-4244-6743-931530563083;93418893-2632-5255-5488-307171106021;msg_453655;msg_767518;msg_688670;24173528-8272-8120-8111-177555795153;49808894-2009-6192-3830-597645042370;51707171-9384-6916-1467-513001998359;69194363-1723-6483-7474-530953040011;52424987-8417-1018-6456-382018393642;34010198-3581-3216-8440-952252610342;70129623-3888-9081-1242-786434761136;77313324-3120-4360-6148-478427459150;msg_943653;60904946-3918-1744-4503-352735688944;msg_899828;90529023-3851-4175-2399-563735931191;msg_261311;86027088-6876-8054-4632-155708336379;23182753-5221-2026-4443-662005492626;29964588-3912-3380-8107-660296411192;23019670-2095-8480-1807-530406099584;14009461-4128-7041-9346-734404861515;77819744-2210-3396-6666-567056809296;83027746-2807-3997-1907-240550008836;74027983-3484-6596-4024-971403851855;74081953-1270-6453-1841-718747721276;msg_620376;91288960-3334-2624-7545-938459405536;29840120-4496-3381-7522-406878855659
gpt-4o,TRUE,10,GreenScape Sustainability Report Deadline Extension,29,Devon; Sam; Leah; Jordan,15,300,100,22568,1964,0.0025,0.01,3.100440241317463e-09,7.606e-05,msg_589456;22398907-4287-3369-9867-164246670233;62505437-7998-8733-9258-191215157708;68032613-6729-4818-1398-383348226883;98418769-3586-3469-1661-784943639266;68359317-7737-1796-8665-532059979196;62364367-2605-8017-8981-505029065278;98044155-9618-7899-2875-724120892981;50163501-8297-1312-6436-545760382485;15260884-5693-1271-9565-390842668138;46785916-3276-8571-2545-568377696813;98707593-1181-5632-8821-624836022275;61828109-4304-2998-2838-218872341829;22497670-3467-7858-8411-408991752858;67979263-4983-7006-8270-425156894960;msg_541203;84709041-5066-3785-1497-253293776633;10930269-2959-7749-5168-892489075315;22080794-9973-2762-5064-867034949575;98693370-9281-2831-8131-477571705485;85384755-6974-2810-6820-395006682985;57092095-8194-7593-3316-513746086708;52750270-3870-6598-5438-573020527592;22472765-3038-8035-4220-853344699729;38326577-4903-1316-4758-852859646206;88202325-2055-9831-3691-736625316769;70952638-9103-2925-6857-979557541303;67981577-6945-4304-4909-458450213658;msg_324066
gpt-4o,TRUE,11,EcoBloom Final Design Submission,16,Devon; Sam; Leah; Jordan,15,300,100,22568,1964,0.0025,0.01,3.100440241317463e-09,7.606e-05,22122090-8045-6881-8009-173892030104;msg_798240;37237872-9909-5974-3630-881713901093;msg_769503;57328211-9135-3489-3179-536023191053;12626439-5268-7516-3006-364881983469;89748180-5663-4319-2634-342726791941;msg_954241;86459330-5648-5447-2490-261603214938;msg_744424;80351667-2709-9825-2174-529615569733;msg_471482;93525439-4449-1172-8025-857983615112;21810039-5338-8460-5468-841902117670;76029779-7610-4526-8543-946760352106;66577165-7241-6471-2149-862247339278
gpt-4o,TRUE,12,FitFusion Brand Guidelines Development,22,Devon; Sam; Leah; Jordan,15,300,100,22568,1964,0.0025,0.01,3.100440241317463e-09,7.606e-05,msg_283540;msg_436455;msg_797156;61116277-1031-7212-7013-694091874805;msg_373496;19399656-2917-5357-4378-724134135947;56426619-7319-4918-4231-929765134427;85818312-6794-2837-8764-307678820720;msg_988149;msg_335492;62799099-4050-8614-2136-621522054758;msg_672167;msg_688773;12123004-3617-4267-2655-357864135480;msg_153614;msg_831988;msg_403562;20517388-6643-8266-8053-486821913854;59604618-2633-9568-5910-660744646688;82058737-2141-7873-1916-872314594147;16536238-4898-9256-6858-350968997417;51650320-6173-9504-5266-733158975507
gpt-4o,TRUE,13,TechNova Product Descriptions Finalization,22,Devon; Sam; Leah; Jordan,15,300,100,22568,1964,0.0025,0.01,3.100440241317463e-09,7.606e-05,84236517-5419-2927-3202-293671952786;98742483-1981-9343-2706-119785187960;32109780-3109-4547-8794-350749530690;msg_290390;19710767-8390-7672-3438-315586111584;50301343-3059-8107-2302-861569219035;msg_953221;88237712-7240-6296-7320-555700184961;75724120-4545-5875-4321-471679511788;msg_111754;20668901-4411-5084-6638-849693870192;98515949-6461-3799-7294-503500224920;53690106-1371-3960-2548-288312354274;90985174-4303-5975-9994-597553587646;49528125-5377-5265-8059-446204735029;78835961-2326-8015-8291-229341436292;75210749-1219-7408-3936-184807755038;35972368-8699-2237-3765-905536911917;90868027-1400-9935-4300-529049136031;77155038-9714-2879-2283-834970415118;msg_372072;msg_121166
gpt-4o,TRUE,14,GreenScape Data Visualizations for Sustainability Report,22,Devon; Sam; Leah; Jordan,15,300,100,22568,1964,0.0025,0.01,3.100440241317463e-09,7.606e-05,92697400-8994-6983-4879-778001737933;30935932-1024-3274-3102-409607492880;27003807-5255-4891-1886-667231366534;96578207-9916-1417-6696-534915607038;99957771-9775-9543-3350-897977787418;17125103-8117-2687-3776-495356427464;msg_520495;32868123-9157-6929-7267-455353135330;msg_547240;msg_474046;16484063-2142-2492-5570-659813903587;61890466-7278-3519-5417-902834045885;68399356-1465-6463-2126-370277025730;39267434-8812-1511-6539-348682805578;92161413-2108-8714-4632-704151592854;22237587-7954-4412-3823-594412675114;48661888-8923-3996-1040-644474923833;msg_753699;36088575-7429-6024-5307-204385804095;21077978-9526-2595-2067-921666179394;msg_920897;61841632-9760-1656-1653-788310235802
gpt-4o,TRUE,15,UrbanEdge Market Research for Expansion,22,Devon; Sam; Leah; Jordan,15,300,100,22568,1964,0.0025,0.01,3.100440241317463e-09,7.606e-05,msg_780059;msg_595107;msg_233371;msg_316508;76050567-5953-3996-3278-129968642020;msg_320905;msg_457552;74756666-7222-5564-6662-592681626878;59616856-8111-8328-4509-731507160163;19310956-6860-1553-5256-187425257016;45964016-2591-6118-3462-429558270774;22622521-8522-9373-3318-567493841140;msg_138402;33124445-3749-4921-4270-465324396259;59928706-4913-5412-9787-111404986623;74969713-7829-5516-7812-824072020780;21173376-5301-3025-8501-406311666493;msg_754633;msg_202990;68880014-7370-4304-9515-752373238224;37423714-4712-4033-6384-425807704657;98064372-2786-6326-6847-997097103950
gpt-5,TRUE,1,EcoBloom Summer Campaign Kickoff and Scheduling,13,Devon; Sam; Leah; Jordan,15,0,63.82,0,0,0.0005,0.0015,0,0.0,0
gpt-5,TRUE,1,"EcoBloom Summer Campaign Planning and Revisions (July 28, 2025 deadline)",28,Devon; Sam; Leah; Jordan,5,0,72.23,0,0,0.0005,0.0015,0,0.0,0
gpt-5,TRUE,1,"EcoBloom Summer Campaign: Planning, Revisions, and Finalization",44,Devon; Sam; Leah; Jordan,7,300,102.92,0,0,0.0005,0.0015,0,0.0,0
gpt-5,TRUE,2,FitFusion Rebrand Kickoff and Timeline Planning,15,Devon; Sam; Leah; Jordan,15,0,63.82,0,0,0.0005,0.0015,0,0.0,0
gpt-5,TRUE,2,"FitFusion Rebrand Planning and Trademark/Legal Review (Aug 15, 2025)",27,Devon; Sam; Leah; Jordan,5,0,72.23,0,0,0.0005,0.0015,0,0.0,0
gpt-5,TRUE,2,"FitFusion Rebrand: Planning, Trademark/Legal, and Brand Guidelines",60,Devon; Sam; Leah; Jordan,7,300,102.92,0,0,0.0005,0.0015,0,0.0,0
gpt-5,TRUE,3,TechNova Product Launch Kickoff and Milestones,15,Devon; Sam; Leah; Jordan,15,0,63.82,0,0,0.0005,0.0015,0,0.0,0
gpt-5,TRUE,3,"TechNova Smart Home Product Launch Planning (Sept 10, 2025)",15,Devon; Sam; Leah; Jordan,5,0,72.23,0,0,0.0005,0.0015,0,0.0,0
gpt-5,TRUE,3,"TechNova Product Launch: Planning, Budget, and Product Descriptions",68,Devon; Sam; Leah; Jordan,7,300,102.92,0,0,0.0005,0.0015,0,0.0,0
gpt-5,TRUE,4,GreenScape Sustainability Report Kickoff and Timeline,15,Devon; Leah; Sam; Jordan,15,0,63.82,0,0,0.0005,0.0015,0,0.0,0
gpt-5,TRUE,4,"GreenScape Sustainability Report Coordination (Aug 30, 2025)",15,Devon; Sam; Leah; Jordan,5,0,72.23,0,0,0.0005,0.0015,0,0.0,0
gpt-5,TRUE,4,"GreenScape Sustainability Report: Kickoff, Timeline Extension, and Data Visualizations",66,Devon; Sam; Leah; Jordan,7,300,102.92,0,0,0.0005,0.0015,0,0.0,0
gpt-5,TRUE,5,UrbanEdge Social Media Strategy Planning and Timelines,15,Devon; Leah; Sam; Jordan,15,0,63.82,0,0,0.0005,0.0015,0,0.0,0
gpt-5,TRUE,5,"UrbanEdge Social Media Strategy Development (July 20, 2025)",15,Devon; Sam; Leah; Jordan,5,0,72.23,0,0,0.0005,0.0015,0,0.0,0
gpt-5,TRUE,5,UrbanEdge Social Media Strategy,15,Devon; Sam; Leah; Jordan,7,300,102.92,0,0,0.0005,0.0015,0,0.0,0
gpt-5,TRUE,6,EcoBloom Campaign Revisions After Client Feedback,15,Devon; Sam; Leah; Jordan,15,0,63.82,0,0,0.0005,0.0015,0,0.0,0
gpt-5,TRUE,6,Q3 Content Calendar (Cross-Client Planning),25,Devon; Sam; Leah; Jordan,7,300,102.92,0,0,0.0005,0.0015,0,0.0,0
gpt-5,TRUE,7,FitFusion Trademark Review and Tagline Selection,23,Jordan; Devon; Sam; Leah,15,0,63.82,0,0,0.0005,0.0015,0,0.0,0
gpt-5,TRUE,7,UrbanEdge Market Research for Expansion,22,Devon; Sam; Leah; Jordan,7,300,102.92,0,0,0.0005,0.0015,0,0.0,0
gpt-5,TRUE,8,Companywide Q3 Content Calendar Development,25,Devon; Leah; Sam; Jordan,15,0,63.82,0,0,0.0005,0.0015,0,0.0,0
gpt-5,TRUE,9,TechNova Campaign Budget Development and Approval,31,Devon; Sam; Leah; Jordan,15,0,63.82,0,0,0.0005,0.0015,0,0.0,0
gpt-5,TRUE,10,GreenScape Sustainability Report Deadline Extension Coordination,29,Devon; Leah; Sam; Jordan,15,0,63.82,0,0,0.0005,0.0015,0,0.0,0
gpt-5,TRUE,11,EcoBloom Campaign Finalization and Legal Approval,16,Devon; Sam; Leah; Jordan,15,0,63.82,0,0,0.0005,0.0015,0,0.0,0
gpt-5,TRUE,12,FitFusion Brand Guidelines Development and Legal Review,22,Devon; Sam; Leah; Jordan,15,0,63.82,0,0,0.0005,0.0015,0,0.0,0
gpt-5,TRUE,13,TechNova Product Descriptions Development and Compliance,22,Devon; Leah; Sam; Jordan,15,0,63.82,0,0,0.0005,0.0015,0,0.0,0
gpt-5,TRUE,14,GreenScape Data Visualizations Creation and Approval,22,Devon; Sam; Leah; Jordan,15,0,63.82,0,0,0.0005,0.0015,0,0.0,0
gpt-5,TRUE,15,UrbanEdge Market Research Development and Compliance Review,22,Devon; Leah; Sam; Jordan,15,0,63.82,0,0,0.0005,0.0015,0,0.0,0
grok-2-1212,TRUE,1,EcoBloom Summer Campaign Planning,13,Devon; Sam; Leah; Jordan,15,300,31.24,24871,2740,0.0009,0.0009,9e-10,2.48499e-05,msg_478998;50740785-5817-7785-6322-821826733227;95141127-9021-6092-9766-507739506600;57867721-8015-9873-6662-541973560730;msg_491163;90990073-4492-4058-7412-655614836507;72293075-4562-9119-7609-175111718524;msg_338015;84039724-2094-1297-7229-346603679458;msg_237472;msg_371099;97843870-9148-2751-7795-789826967589;msg_519155
grok-2-1212,TRUE,2,FitFusion Rebranding Project Planning,15,Devon; Sam; Leah; Jordan,15,300,31.24,24871,2740,0.0009,0.0009,9e-10,2.48499e-05,85335285-4868-5818-2046-849287482440;96390465-6065-2720-7059-119086167844;19916729-5835-2139-6089-314206934127;41623150-1566-9449-9984-936650118911;77805670-1207-8414-4133-366897165996;msg_135648;89226308-6399-6237-9880-779495887672;msg_906165;18844680-8765-4369-3716-543854331474;89727081-8955-3765-8546-841077114938;94183363-6961-1250-6522-780201806956;34402819-9940-7339-1796-681861441149;40530394-4652-1473-8427-775839767839;87282150-1910-5496-8468-914338679768;56773763-9433-1402-1493-922354632117
grok-2-1212,TRUE,3,TechNova Product Launch Planning,15,Devon; Sam; Leah; Jordan,15,300,31.24,24871,2740,0.0009,0.0009,9e-10,2.48499e-05,22018709-6400-3102-4070-529678357784;66973847-4701-7786-2614-347448569323;54071441-7758-1290-6284-658860130515;72071165-6003-8786-4029-928104589811;74775107-5600-1312-5126-275672992334;66789062-8040-3961-4935-503679366237;94390704-6885-5833-6998-507536754951;37446654-2176-6977-4374-180661244115;17958405-6429-2639-7223-603493464806;94459776-4987-3664-6914-109428723127;msg_860082;85941813-3661-3644-7807-540704445201;70368415-4380-7007-5713-898646177097;37942457-4659-9267-1345-871302945428;86782482-9916-7232-7490-589838386986
grok-2-1212,TRUE,4,GreenScape Sustainability Report Planning,15,Devon; Sam; Leah; Jordan,15,300,31.24,24871,2740,0.0009,0.0009,9e-10,2.48499e-05,84253296-5479-5612-7770-515126573632;37881259-3263-1490-5280-656267651538;95039482-5041-2923-8048-627314121459;98677324-3679-6155-9232-307978318510;39750903-9846-2986-4327-895997186934;51418647-8500-8816-8157-371016460619;msg_127156;74524284-2814-7120-7248-676629917974;93937413-4771-6934-8571-105603973758;38679603-2362-7220-6949-100720047983;msg_860312;28661631-4226-8671-2842-524221315433;68800500-4284-8574-7881-836960057793;msg_663412;msg_104034
grok-2-1212,TRUE,5,UrbanEdge Social Media Strategy Planning,15,Devon; Sam; Leah; Jordan,15,300,31.24,24871,2740,0.0009,0.0009,9e-10,2.48499e-05,66014203-9897-7570-3367-984689066869;94680671-5982-5551-1033-314970396135;23473448-7647-5355-3727-897980858424;msg_522114;20388597-1490-3582-6516-942457808986;msg_650702;30849996-7187-1646-6889-830081547396;81780432-2447-8320-7876-681947539839;72361922-3524-9263-5150-209540561230;65518730-3185-4008-4101-143000943947;83506802-3923-7096-7856-605390793817;19974587-5038-2161-7069-176179249553;msg_325649;78231449-3958-7871-8510-170553948178;14599891-4669-2945-7098-815740911463
grok-2-1212,TRUE,6,EcoBloom Summer Campaign Revisions,15,Devon; Sam; Leah; Jordan,15,300,31.24,24871,2740,0.0009,0.0009,9e-10,2.48499e-05,21669401-3324-9875-3178-389816133326;26844016-5878-7463-4670-709649795673;90252713-9572-3031-2114-377526588259;msg_286363;74847934-2381-4678-9550-718168305764;59063675-7430-1297-8857-880993683420;97541226-7324-1332-3072-397947512873;76020576-9532-5281-3588-543574427940;92072138-2939-5265-8597-225452431507;62354579-8397-5177-4861-571830096394;34665008-1820-5590-5258-788730648285;82914972-4309-3526-8460-772933367817;55121116-9297-4063-1506-421276474646;msg_786419;22107152-1047-2293-7184-506329351781
grok-2-1212,TRUE,7,FitFusion Rebranding Legal Review,23,Devon; Sam; Leah; Jordan,15,300,31.24,24871,2740,0.0009,0.0009,9e-10,2.48499e-05,msg_743107;msg_367217;msg_758723;msg_404903;60100662-6560-7306-8940-829694392394;msg_916067;75223779-4610-8141-4146-826641204697;msg_292236;msg_670639;34435700-2615-9387-6897-439668353024;msg_695376;91637076-5893-8846-1206-981954233286;61815941-5386-4148-2379-995952566702;96688999-1514-5044-7956-993451734933;msg_814468;msg_668361;12752234-3721-1353-1498-255353859253;17711922-1791-9614-1579-713996189927;61129384-8111-1572-6888-266822903974;40012952-7307-4715-5914-404749874165;30865623-2335-1500-5438-951993003189;msg_232730;msg_625753
grok-2-1212,TRUE,8,Q3 Content Calendar Development,25,Devon; Sam; Leah; Jordan,15,300,31.24,24871,2740,0.0009,0.0009,9e-10,2.48499e-05,38095017-4110-6127-3132-517379951703;59740824-2490-7933-7650-766549720292;16829219-6317-9168-9308-838334088958;30899077-9481-8156-3099-440239570534;20589849-4624-2797-3833-645341036433;63409053-9887-6339-1479-645608715470;24302905-3540-1657-2487-401366382557;15448913-7215-3625-3316-592850799412;23831306-1087-9685-9611-800536093272;12903557-1334-5834-9020-766380576578;msg_420511;46777681-6541-9198-3099-287224493618;78052437-5888-9128-4047-235608381333;34215282-8895-8717-2127-746525269576;msg_827741;58813024-5643-8926-8758-359069492728;55753146-5617-9984-4170-602723369180;70761118-3407-8525-8490-171114928614;24055338-5821-6227-7044-665650361431;63094975-4574-6003-7867-989627094513;40462538-2250-1952-7605-453550040970;42921575-6437-4869-8941-695218052449;msg_477995;77651227-7711-9244-6260-989630738320;73953964-3707-3275-7073-588468283228
grok-2-1212,TRUE,9,TechNova Budget Finalization,31,Devon; Sam; Leah; Jordan,15,300,31.24,24871,2740,0.0009,0.0009,9e-10,2.48499e-05,43606825-5776-7786-9778-585907129859;msg_597174;81631726-6966-9070-7695-275583167114;22656777-1068-5461-6862-761540239429;11452861-4038-5541-3274-669420630852;60361166-5894-9573-5470-443145457709;msg_286086;71363991-5385-5442-9149-134009203980;msg_608095;60058080-2341-9099-2178-485878545830;msg_566026;53646720-5806-6401-1678-231967110329;86673948-6238-3602-5376-374601123152;40797301-9872-6969-4728-389005951919;50295358-5222-7481-5678-517570546025;msg_459131;86506342-2046-7637-9222-333146588762;msg_414125;19060597-8017-3205-1010-961393001076;86810432-3266-8923-8831-392800906104;50461961-9234-5396-4319-401132042730;msg_992120;msg_300038;41965766-3558-2549-4876-701157712182;72959358-7983-9357-6185-982467902139;15636753-6388-1804-6204-454849715513;85349884-8381-1462-2481-704452772095;13161318-1724-3568-5080-358005649835;55543809-9108-5640-2765-655492082228;13244929-6172-6996-7101-173410652953;72776027-5139-3730-5082-175898531656
grok-2-1212,TRUE,10,GreenScape Sustainability Report Deadline Extension,29,Devon; Sam; Leah; Jordan,15,300,31.24,24871,2740,0.0009,0.0009,9e-10,2.48499e-05,97536195-4639-4634-1909-710999319507;42308765-4725-6985-4158-775668157690;99963873-8245-7783-1226-378490070893;34195242-6717-4210-4188-879664812618;35489764-9772-1783-3639-239383267209;msg_109230;91959979-7443-3290-9657-664388858726;86176060-4428-8445-1587-792774786941;msg_271132;56477365-1359-1479-2835-396035947588;83580491-8536-4841-8589-292575107377;98346393-1648-4440-9465-428224966331;48368064-1871-8171-7446-457140581696;38965585-1717-5418-1616-258994038513;67423245-7513-9604-5433-394935599676;msg_611125;42114544-8168-6015-5103-642544111061;16135076-3672-5496-2359-814753868402;msg_561489;42377819-3703-9257-5037-163179504234;92586815-3306-2198-4751-480888878693;62360571-7858-8335-4427-789938039440;51581679-3539-6277-2346-334726207688;31668133-2332-8251-5346-206939283524;35911992-6167-6177-6982-700679062946;90383311-9858-4415-8329-884988938848;70877097-6400-5855-8248-157502123137;99322465-9363-8492-2118-439263461474;msg_366385
grok-2-1212,TRUE,11,EcoBloom Summer Campaign Finalization,16,Devon; Sam; Leah; Jordan,15,300,31.24,24871,2740,0.0009,0.0009,9e-10,2.48499e-05,45910456-5719-8817-9331-229628688836;msg_251475;11336207-2618-6574-6229-819412649798;93582198-8499-2959-4671-533290767592;15640485-3207-8859-3727-406064657327;msg_385471;msg_708804;12182402-9935-9560-5975-657115932635;11951528-9659-6855-4072-787801503557;28574586-1167-3098-4513-985898115335;96081806-7382-2817-6745-834553236888;66625654-9602-7637-9626-995582091435;48396920-3988-9110-4277-430741040377;msg_672311;11879883-4957-6489-9658-772022684256;41683699-9211-1416-3330-162651721696
grok-2-1212,TRUE,12,FitFusion Brand Guidelines Development,22,Devon; Sam; Leah; Jordan,15,300,31.24,24871,2740,0.0009,0.0009,9e-10,2.48499e-05,82297719-6990-9875-7598-832656337913;51735042-6687-5735-7762-590957486555;67318742-3341-2381-1026-751589841283;41558263-2520-1265-1498-243244589091;65441185-5636-1059-2422-413864320870;93326307-8761-4694-9384-521921094610;msg_525036;23057584-7629-7894-1915-552251921250;66726100-6758-3485-8490-507154209658;96681402-6115-5900-3184-776096474913;60670500-3980-6338-7577-141249946269;msg_199794;89252609-5739-4336-5041-339222313198;31819930-7198-2501-8545-472268561970;msg_957170;21062371-7320-6362-2936-297301749654;19790971-7048-2022-5821-686452212669;32588908-2523-2792-2807-387192695411;18307406-9981-4765-1324-862501002334;21865278-1527-9818-7363-173202914227;28899529-5344-4032-1245-722207848714;75640951-4013-1045-7993-543089370926
grok-2-1212,TRUE,13,TechNova Product Descriptions Development,22,Devon; Sam; Leah; Jordan,15,300,31.24,24871,2740,0.0009,0.0009,9e-10,2.48499e-05,48359614-7261-4565-7450-902995327670;23400583-7276-8194-3552-494871125972;msg_514883;99403933-7715-6902-9202-213348490142;49874818-1303-7848-7412-315564691988;msg_726300;21271709-1711-9729-8690-873419956919;49892429-8356-1151-8925-780005889658;56090227-2306-5838-4539-738214791993;msg_144031;44919805-6107-5539-5025-582030876095;msg_273069;50026179-9273-2294-7989-685974430344;18717052-5571-7577-7027-318032766228;msg_714520;14776926-3591-6781-7699-704360999169;34650622-4127-4874-7188-889225355667;18967369-2838-5981-1125-915544978819;msg_353019;msg_478435;94790624-8688-8172-8698-757536345693;77034929-8676-7621-9625-845323238674
grok-2-1212,TRUE,14,GreenScape Data Visualizations Development,22,Devon; Sam; Leah; Jordan,15,300,31.24,24871,2740,0.0009,0.0009,9e-10,2.48499e-05,55274437-9958-2827-7585-933098736766;34285930-3200-2711-7487-792164721389;msg_516372;msg_193663;80336238-5261-9617-3223-251100545243;30951332-8153-1041-2035-880822856411;90224135-3578-2581-3151-233820571584;21910949-5559-8847-2139-168120481656;91881676-1699-4923-5542-243174984355;msg_431319;msg_611952;49676840-7666-3868-9273-603215052104;80007633-5624-1933-9647-150339120429;45686875-6866-5927-8479-244729158472;77174724-2313-5093-6202-204184116700;27711892-2381-1081-9399-852731419292;61076945-7824-7228-1812-526074929180;41867751-8579-3959-9104-747113274744;74098488-3131-9557-8753-704387172761;73899932-5347-4139-3221-575891685292;msg_956147;22583512-5707-9143-4773-700221120479
grok-2-1212,TRUE,15,UrbanEdge Market Research Development,22,Devon; Sam; Leah; Jordan,15,300,31.24,24871,2740,0.0009,0.0009,9e-10,2.48499e-05,msg_521323;55710775-9735-1399-3161-387844917351;11832879-6583-2992-3314-386716484895;74170722-5898-3321-4242-833006018095;36756053-3445-7280-4707-896714262492;msg_600848;58159804-1435-7278-9453-535675194624;44356147-8127-8335-5391-921279882782;msg_309406;87290170-1405-8092-3868-677995715450;61455095-5035-3544-6695-467410221842;80509962-9733-9939-4898-491600112260;32217859-5606-2763-3260-757561105495;84894126-1121-2465-2891-104139146359;26457718-1231-7721-5395-197895654397;55802627-2200-6788-6570-533401483555;49970686-3132-3872-9323-830672271954;74636322-8403-4586-2279-946514896068;msg_423715;msg_793824;35866397-2036-1987-1391-689296202905;40008247-5193-1663-6301-748406484998
