gemma-3-27b-it,Unknown,True,23,5,UrbanEdge Social Media Strategy - Planning & Execution,15,Devon; Leah; Sam; Jordan,28.67,6,14.33,15,13,86,17.47,0.000000,7495,7495,0,0.0,0.000000,0.000000,0.000000,0.000000,0.85,0.90,4.92,0.0,0.0,0.3,0.000000,0.000000,0.0,0.0,0.0
gemma-3-27b-it,Unknown,True,23,6,EcoBloom Summer Campaign - Feedback & Revisions,13,Devon; Sam; Leah; Jordan,28.67,6,14.33,15,13,86,17.47,0.000000,7495,7495,0,0.0,0.000000,0.000000,0.000000,0.000000,0.85,0.90,4.92,0.0,0.0,0.26,0.000000,0.000000,0.0,0.0,0.0
gemma-3-4b-it,Unknown,True,22,1,EcoBloom Summer Campaign Kickoff & Initial Planning,8,Devon; Sam; Leah; Jordan,19.33,14,4.14,8,3,58,9.37,0.000000,7432,7432,0,0.0,0.000000,0.000000,0.000000,0.000000,0.85,0.90,6.19,0.0,0.0,0.16,0.000000,0.000000,0.0,0.0,0.0
gemma-3-4b-it,Unknown,True,22,2,EcoBloom Campaign Timeline & Deliverables,4,Devon; Sam; Leah,19.33,14,4.14,8,3,58,9.37,0.000000,7432,7432,0,0.0,0.000000,0.000000,0.000000,0.000000,0.85,0.90,6.19,0.0,0.0,0.08,0.000000,0.000000,0.0,0.0,0.0
gemma-3-4b-it,Unknown,True,22,3,FitFusion Rebranding Project - Initial Brief,6,Devon; Sam; Leah; Jordan,19.33,14,4.14,8,3,58,9.37,0.000000,7432,7432,0,0.0,0.000000,0.000000,0.000000,0.000000,0.85,0.90,6.19,0.0,0.0,0.12,0.000000,0.000000,0.0,0.0,0.0
gemma-3-4b-it,Unknown,True,22,4,FitFusion Timeline & Deliverables,3,Devon; Sam; Leah,19.33,14,4.14,8,3,58,9.37,0.000000,7432,7432,0,0.0,0.000000,0.000000,0.000000,0.000000,0.85,0.90,6.19,0.0,0.0,0.06,0.000000,0.000000,0.0,0.0,0.0
gemma-3-4b-it,Unknown,True,22,5,FitFusion Contract Review & Legal Considerations,3,Jordan; Sam,19.33,14,4.14,8,3,58,9.37,0.000000,7432,7432,0,0.0,0.000000,0.000000,0.000000,0.000000,0.85,0.90,6.19,0.0,0.0,0.06,0.000000,0.000000,0.0,0.0,0.0
gemma-3-4b-it,Unknown,True,22,6,FitFusion Brand Voice & Design Alignment,4,Leah; Sam; Devon; Jordan,19.33,14,4.14,8,3,58,9.37,0.000000,7432,7432,0,0.0,0.000000,0.000000,0.000000,0.000000,0.85,0.90,6.19,0.0,0.0,0.08,0.000000,0.000000,0.0,0.0,0.0
gemma-3-4b-it,Unknown,True,22,7,TechNova Product Launch - Initial Brief,3,Devon; Sam; Leah,19.33,14,4.14,8,3,58,9.37,0.000000,7432,7432,0,0.0,0.000000,0.000000,0.000000,0.000000,0.85,0.90,6.19,0.0,0.0,0.06,0.000000,0.000000,0.0,0.0,0.0
gemma-3-4b-it,Unknown,True,22,8,TechNova Timeline & Deliverables,3,Devon; Jordan; Sam,19.33,14,4.14,8,3,58,9.37,0.000000,7432,7432,0,0.0,0.000000,0.000000,0.000000,0.000000,0.85,0.90,6.19,0.0,0.0,0.06,0.000000,0.000000,0.0,0.0,0.0
gemma-3-4b-it,Unknown,True,22,9,TechNova Legal Review & Compliance,3,Jordan; Devon; Leah; Sam,19.33,14,4.14,8,3,58,9.37,0.000000,7432,7432,0,0.0,0.000000,0.000000,0.000000,0.000000,0.85,0.90,6.19,0.0,0.0,0.06,0.000000,0.000000,0.0,0.0,0.0
gemma-3-4b-it,Unknown,True,22,10,TechNova Design Concepts & Messaging,3,Sam; Devon; Leah,19.33,14,4.14,8,3,58,9.37,0.000000,7432,7432,0,0.0,0.000000,0.000000,0.000000,0.000000,0.85,0.90,6.19,0.0,0.0,0.06,0.000000,0.000000,0.0,0.0,0.0
gemma-3-4b-it,Unknown,True,22,11,EcoBloom Campaign - Revised Designs & Client Feedback,4,Devon; Sam; Leah; Jordan,19.33,14,4.14,8,3,58,9.37,0.000000,7432,7432,0,0.0,0.000000,0.000000,0.000000,0.000000,0.85,0.90,6.19,0.0,0.0,0.08,0.000000,0.000000,0.0,0.0,0.0
gemma-3-4b-it,Unknown,True,22,12,GreenScape Sustainability Report - Initial Client Discussion,3,Devon; Leah; Sam,19.33,14,4.14,8,3,58,9.37,0.000000,7432,7432,0,0.0,0.000000,0.000000,0.000000,0.000000,0.85,0.90,6.19,0.0,0.0,0.06,0.000000,0.000000,0.0,0.0,0.0
gemma-3-4b-it,Unknown,True,22,13,GreenScape Sustainability Report - Timeline & Legal Review,5,Devon; Leah; Jordan; Sam,19.33,14,4.14,8,3,58,9.37,0.000000,7432,7432,0,0.0,0.000000,0.000000,0.000000,0.000000,0.85,0.90,6.19,0.0,0.0,0.1,0.000000,0.000000,0.0,0.0,0.0
gemma-3-4b-it,Unknown,True,22,14,GreenScape Sustainability Report - Content & Design Development,6,Leah; Sam; Devon; Jordan,19.33,14,4.14,8,3,58,9.37,0.000000,7432,7432,0,0.0,0.000000,0.000000,0.000000,0.000000,0.85,0.90,6.19,0.0,0.0,0.12,0.000000,0.000000,0.0,0.0,0.0
gemma-3n-e2b-it,Unknown,True,21,1,EcoBloom Summer Campaign Kickoff,5,Devon; Sam; Leah,24.33,4,21.5,48,5,73,10.95,0.000000,8185,7495,690,0.0,0.000000,0.000000,0.000000,0.000000,0.85,0.90,6.67,0.0,0.0,0.1,0.000000,0.000000,0.0,0.0,0.0
gemma-3n-e2b-it,Unknown,True,21,2,FitFusion Rebrand Project,20,Devon; Sam; Leah; Jordan,24.33,4,21.5,48,5,73,10.95,0.000000,8185,7495,690,0.0,0.000000,0.000000,0.000000,0.000000,0.85,0.90,6.67,0.0,0.0,0.4,0.000000,0.000000,0.0,0.0,0.0
gemma-3n-e2b-it,Unknown,True,21,3,UrbanEdge Social Media Strategy,48,Devon; Leah; Sam; Jordan,24.33,4,21.5,48,5,73,10.95,0.000000,8185,7495,690,0.0,0.000000,0.000000,0.000000,0.000000,0.85,0.90,6.67,0.0,0.0,0.96,0.000000,0.000000,0.0,0.0,0.0
gemma-3n-e2b-it,Unknown,True,21,4,EcoBloom Campaign Revision,13,Devon; Sam; Leah; Jordan,24.33,4,21.5,48,5,73,10.95,0.000000,8185,7495,690,0.0,0.000000,0.000000,0.000000,0.000000,0.85,0.90,6.67,0.0,0.0,0.26,0.000000,0.000000,0.0,0.0,0.0
gemma-3n-e4b-it,Unknown,True,20,1,EcoBloom Summer Campaign Kickoff & Initial Planning,5,Devon; Sam; Leah; Jordan,28.67,5,20.6,81,5,86,10.97,0.000000,8327,7495,832,0.0,0.000000,0.000000,0.000000,0.000000,0.85,0.90,7.84,0.0,0.0,0.1,0.000000,0.000000,0.0,0.0,0.0
gemma-3n-e4b-it,Unknown,True,20,2,EcoBloom Rebrand Project,81,Devon; Sam; Leah; Jordan,28.67,5,20.6,81,5,86,10.97,0.000000,8327,7495,832,0.0,0.000000,0.000000,0.000000,0.000000,0.85,0.90,7.84,0.0,0.0,1.62,0.000000,0.000000,0.0,0.0,0.0
gemma-3n-e4b-it,Unknown,True,20,3,UrbanEdge Social Media Strategy,6,Devon; Leah; Sam,28.67,5,20.6,81,5,86,10.97,0.000000,8327,7495,832,0.0,0.000000,0.000000,0.000000,0.000000,0.85,0.90,7.84,0.0,0.0,0.12,0.000000,0.000000,0.0,0.0,0.0
gemma-3n-e4b-it,Unknown,True,20,4,GreenScape Sustainability Report,6,Devon; Leah; Jordan,28.67,5,20.6,81,5,86,10.97,0.000000,8327,7495,832,0.0,0.000000,0.000000,0.000000,0.000000,0.85,0.90,7.84,0.0,0.0,0.12,0.000000,0.000000,0.0,0.0,0.0
gemma-3n-e4b-it,Unknown,True,20,5,TechNova Product Launch Campaign,5,Devon; Sam; Jordan,28.67,5,20.6,81,5,86,10.97,0.000000,8327,7495,832,0.0,0.000000,0.000000,0.000000,0.000000,0.85,0.90,7.84,0.0,0.0,0.1,0.000000,0.000000,0.0,0.0,0.0
gpt-3.5-turbo,Unknown,False,FAILED,0,N/A,0,N/A,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gpt-4,Unknown,False,FAILED,0,N/A,0,N/A,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gpt-4o,Unknown,True,17,1,EcoBloom Summer Campaign Initial Planning and Coordination,13,Devon; Sam; Leah; Jordan,100.0,15,20.0,31,13,300,100.0,0.000000,24532,22568,1964,2.5e-06,0.000000,0.000000,0.000000,0.000000,0.85,0.90,3.0,0.000254,0.005071,0.26,0.000000,0.000000,0.0,0.0,0.0
gpt-4o,Unknown,True,17,2,FitFusion Rebranding Project Kickoff and Planning,15,Devon; Sam; Leah; Jordan,100.0,15,20.0,31,13,300,100.0,0.000000,24532,22568,1964,2.5e-06,0.000000,0.000000,0.000000,0.000000,0.85,0.90,3.0,0.000254,0.005071,0.3,0.000000,0.000000,0.0,0.0,0.0
gpt-4o,Unknown,True,17,3,TechNova Product Launch Campaign Planning,15,Devon; Sam; Leah; Jordan,100.0,15,20.0,31,13,300,100.0,0.000000,24532,22568,1964,2.5e-06,0.000000,0.000000,0.000000,0.000000,0.85,0.90,3.0,0.000254,0.005071,0.3,0.000000,0.000000,0.0,0.0,0.0
gpt-4o,Unknown,True,17,4,GreenScape Sustainability Report Development,15,Devon; Sam; Leah; Jordan,100.0,15,20.0,31,13,300,100.0,0.000000,24532,22568,1964,2.5e-06,0.000000,0.000000,0.000000,0.000000,0.85,0.90,3.0,0.000254,0.005071,0.3,0.000000,0.000000,0.0,0.0,0.0
gpt-4o,Unknown,True,17,5,UrbanEdge Social Media Strategy Development,15,Devon; Sam; Leah; Jordan,100.0,15,20.0,31,13,300,100.0,0.000000,24532,22568,1964,2.5e-06,0.000000,0.000000,0.000000,0.000000,0.85,0.90,3.0,0.000254,0.005071,0.3,0.000000,0.000000,0.0,0.0,0.0
gpt-4o,Unknown,True,17,6,EcoBloom Campaign Design Revisions,15,Devon; Sam; Leah; Jordan,100.0,15,20.0,31,13,300,100.0,0.000000,24532,22568,1964,2.5e-06,0.000000,0.000000,0.000000,0.000000,0.85,0.90,3.0,0.000254,0.005071,0.3,0.000000,0.000000,0.0,0.0,0.0
gpt-4o,Unknown,True,17,7,FitFusion Rebranding Legal and Tagline Adjustments,23,Devon; Sam; Leah; Jordan,100.0,15,20.0,31,13,300,100.0,0.000000,24532,22568,1964,2.5e-06,0.000000,0.000000,0.000000,0.000000,0.85,0.90,3.0,0.000254,0.005071,0.46,0.000000,0.000000,0.0,0.0,0.0
gpt-4o,Unknown,True,17,8,Q3 Content Calendar Development,25,Devon; Sam; Leah; Jordan,100.0,15,20.0,31,13,300,100.0,0.000000,24532,22568,1964,2.5e-06,0.000000,0.000000,0.000000,0.000000,0.85,0.90,3.0,0.000254,0.005071,0.5,0.000000,0.000000,0.0,0.0,0.0
gpt-4o,Unknown,True,17,9,TechNova Campaign Budget Finalization,31,Devon; Sam; Leah; Jordan,100.0,15,20.0,31,13,300,100.0,0.000000,24532,22568,1964,2.5e-06,0.000000,0.000000,0.000000,0.000000,0.85,0.90,3.0,0.000254,0.005071,0.62,0.000000,0.000000,0.0,0.0,0.0
gpt-4o,Unknown,True,17,10,GreenScape Sustainability Report Deadline Extension,29,Devon; Sam; Leah; Jordan,100.0,15,20.0,31,13,300,100.0,0.000000,24532,22568,1964,2.5e-06,0.000000,0.000000,0.000000,0.000000,0.85,0.90,3.0,0.000254,0.005071,0.58,0.000000,0.000000,0.0,0.0,0.0
gpt-4o,Unknown,True,17,11,EcoBloom Final Design Submission,16,Devon; Sam; Leah; Jordan,100.0,15,20.0,31,13,300,100.0,0.000000,24532,22568,1964,2.5e-06,0.000000,0.000000,0.000000,0.000000,0.85,0.90,3.0,0.000254,0.005071,0.32,0.000000,0.000000,0.0,0.0,0.0
gpt-4o,Unknown,True,17,12,FitFusion Brand Guidelines Development,22,Devon; Sam; Leah; Jordan,100.0,15,20.0,31,13,300,100.0,0.000000,24532,22568,1964,2.5e-06,0.000000,0.000000,0.000000,0.000000,0.85,0.90,3.0,0.000254,0.005071,0.44,0.000000,0.000000,0.0,0.0,0.0
gpt-4o,Unknown,True,17,13,TechNova Product Descriptions Finalization,22,Devon; Sam; Leah; Jordan,100.0,15,20.0,31,13,300,100.0,0.000000,24532,22568,1964,2.5e-06,0.000000,0.000000,0.000000,0.000000,0.85,0.90,3.0,0.000254,0.005071,0.44,0.000000,0.000000,0.0,0.0,0.0
gpt-4o,Unknown,True,17,14,GreenScape Data Visualizations for Sustainability Report,22,Devon; Sam; Leah; Jordan,100.0,15,20.0,31,13,300,100.0,0.000000,24532,22568,1964,2.5e-06,0.000000,0.000000,0.000000,0.000000,0.85,0.90,3.0,0.000254,0.005071,0.44,0.000000,0.000000,0.0,0.0,0.0
gpt-4o,Unknown,True,17,15,UrbanEdge Market Research for Expansion,22,Devon; Sam; Leah; Jordan,100.0,15,20.0,31,13,300,100.0,0.000000,24532,22568,1964,2.5e-06,0.000000,0.000000,0.000000,0.000000,0.85,0.90,3.0,0.000254,0.005071,0.44,0.000000,0.000000,0.0,0.0,0.0
gpt-5,Unknown,True,24,1,EcoBloom Summer Campaign Kickoff and Scheduling,13,Devon; Sam; Leah; Jordan,0,15,0,0,0,0,63.82,0.0,0,0,0,5e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0
gpt-5,Unknown,True,24,1,"EcoBloom Summer Campaign Planning and Revisions (July 28, 2025 deadline)",28,Devon; Sam; Leah; Jordan,0,5,0,0,0,0,72.23,0.0,0,0,0,5e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.0,0.0,0.0
gpt-5,Unknown,True,24,1,"EcoBloom Summer Campaign: Planning, Revisions, and Finalization",44,Devon; Sam; Leah; Jordan,100.0,7,42.86,68,15,300,102.92,0.0,0,0,0,5e-06,0.0,0.0,0.0,0.0,0.0,0.0,2.91,0.0,0.0,0.88,0.0,0.0,0.0,0.0,0.0
gpt-5,Unknown,True,24,2,FitFusion Rebrand Kickoff and Timeline Planning,15,Devon; Sam; Leah; Jordan,0,15,0,0,0,0,63.82,0.0,0,0,0,5e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0
gpt-5,Unknown,True,24,2,"FitFusion Rebrand Planning and Trademark/Legal Review (Aug 15, 2025)",27,Devon; Sam; Leah; Jordan,0,5,0,0,0,0,72.23,0.0,0,0,0,5e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54,0.0,0.0,0.0,0.0,0.0
gpt-5,Unknown,True,24,2,"FitFusion Rebrand: Planning, Trademark/Legal, and Brand Guidelines",60,Devon; Sam; Leah; Jordan,100.0,7,42.86,68,15,300,102.92,0.0,0,0,0,5e-06,0.0,0.0,0.0,0.0,0.0,0.0,2.91,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0
gpt-5,Unknown,True,24,3,TechNova Product Launch Kickoff and Milestones,15,Devon; Sam; Leah; Jordan,0,15,0,0,0,0,63.82,0.0,0,0,0,5e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0
gpt-5,Unknown,True,24,3,"TechNova Smart Home Product Launch Planning (Sept 10, 2025)",15,Devon; Sam; Leah; Jordan,0,5,0,0,0,0,72.23,0.0,0,0,0,5e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0
gpt-5,Unknown,True,24,3,"TechNova Product Launch: Planning, Budget, and Product Descriptions",68,Devon; Sam; Leah; Jordan,100.0,7,42.86,68,15,300,102.92,0.0,0,0,0,5e-06,0.0,0.0,0.0,0.0,0.0,0.0,2.91,0.0,0.0,1.36,0.0,0.0,0.0,0.0,0.0
gpt-5,Unknown,True,24,4,GreenScape Sustainability Report Kickoff and Timeline,15,Devon; Leah; Sam; Jordan,0,15,0,0,0,0,63.82,0.0,0,0,0,5e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0
gpt-5,Unknown,True,24,4,"GreenScape Sustainability Report Coordination (Aug 30, 2025)",15,Devon; Sam; Leah; Jordan,0,5,0,0,0,0,72.23,0.0,0,0,0,5e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0
gpt-5,Unknown,True,24,4,"GreenScape Sustainability Report: Kickoff, Timeline Extension, and Data Visualizations",66,Devon; Sam; Leah; Jordan,100.0,7,42.86,68,15,300,102.92,0.0,0,0,0,5e-06,0.0,0.0,0.0,0.0,0.0,0.0,2.91,0.0,0.0,1.32,0.0,0.0,0.0,0.0,0.0
gpt-5,Unknown,True,24,5,UrbanEdge Social Media Strategy Planning and Timelines,15,Devon; Leah; Sam; Jordan,0,15,0,0,0,0,63.82,0.0,0,0,0,5e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0
gpt-5,Unknown,True,24,5,"UrbanEdge Social Media Strategy Development (July 20, 2025)",15,Devon; Sam; Leah; Jordan,0,5,0,0,0,0,72.23,0.0,0,0,0,5e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0
gpt-5,Unknown,True,24,5,UrbanEdge Social Media Strategy,15,Devon; Sam; Leah; Jordan,100.0,7,42.86,68,15,300,102.92,0.0,0,0,0,5e-06,0.0,0.0,0.0,0.0,0.0,0.0,2.91,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0
gpt-5,Unknown,True,24,6,EcoBloom Campaign Revisions After Client Feedback,15,Devon; Sam; Leah; Jordan,0,15,0,0,0,0,63.82,0.0,0,0,0,5e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0
gpt-5,Unknown,True,24,6,Q3 Content Calendar (Cross-Client Planning),25,Devon; Sam; Leah; Jordan,100.0,7,42.86,68,15,300,102.92,0.0,0,0,0,5e-06,0.0,0.0,0.0,0.0,0.0,0.0,2.91,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
gpt-5,Unknown,True,24,7,FitFusion Trademark Review and Tagline Selection,23,Jordan; Devon; Sam; Leah,0,15,0,0,0,0,63.82,0.0,0,0,0,5e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0
gpt-5,Unknown,True,24,7,UrbanEdge Market Research for Expansion,22,Devon; Sam; Leah; Jordan,100.0,7,42.86,68,15,300,102.92,0.0,0,0,0,5e-06,0.0,0.0,0.0,0.0,0.0,0.0,2.91,0.0,0.0,0.44,0.0,0.0,0.0,0.0,0.0
gpt-5,Unknown,True,24,8,Companywide Q3 Content Calendar Development,25,Devon; Leah; Sam; Jordan,0,15,0,0,0,0,63.82,0.0,0,0,0,5e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
gpt-5,Unknown,True,24,9,TechNova Campaign Budget Development and Approval,31,Devon; Sam; Leah; Jordan,0,15,0,0,0,0,63.82,0.0,0,0,0,5e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.0,0.0,0.0,0.0,0.0
gpt-5,Unknown,True,24,10,GreenScape Sustainability Report Deadline Extension Coordination,29,Devon; Leah; Sam; Jordan,0,15,0,0,0,0,63.82,0.0,0,0,0,5e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.0,0.0,0.0
gpt-5,Unknown,True,24,11,EcoBloom Campaign Finalization and Legal Approval,16,Devon; Sam; Leah; Jordan,0,15,0,0,0,0,63.82,0.0,0,0,0,5e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0
gpt-5,Unknown,True,24,12,FitFusion Brand Guidelines Development and Legal Review,22,Devon; Sam; Leah; Jordan,0,15,0,0,0,0,63.82,0.0,0,0,0,5e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0,0.0,0.0,0.0,0.0
gpt-5,Unknown,True,24,13,TechNova Product Descriptions Development and Compliance,22,Devon; Leah; Sam; Jordan,0,15,0,0,0,0,63.82,0.0,0,0,0,5e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0,0.0,0.0,0.0,0.0
gpt-5,Unknown,True,24,14,GreenScape Data Visualizations Creation and Approval,22,Devon; Sam; Leah; Jordan,0,15,0,0,0,0,63.82,0.0,0,0,0,5e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0,0.0,0.0,0.0,0.0
gpt-5,Unknown,True,24,15,UrbanEdge Market Research Development and Compliance Review,22,Devon; Leah; Sam; Jordan,0,15,0,0,0,0,63.82,0.0,0,0,0,5e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0,0.0,0.0,0.0,0.0
grok-2-1212,Unknown,True,13,1,EcoBloom Summer Campaign Planning,13,Devon; Sam; Leah; Jordan,100.0,15,20.0,31,13,300,31.24,0.000000,27611,24871,2740,9e-07,0.000000,0.000000,0.000000,0.000000,0.85,0.90,9.6,9.9e-05,0.001985,0.26,0.000000,0.000000,0.0,0.0,0.0
grok-2-1212,Unknown,True,13,2,FitFusion Rebranding Project Planning,15,Devon; Sam; Leah; Jordan,100.0,15,20.0,31,13,300,31.24,0.000000,27611,24871,2740,9e-07,0.000000,0.000000,0.000000,0.000000,0.85,0.90,9.6,9.9e-05,0.001985,0.3,0.000000,0.000000,0.0,0.0,0.0
grok-2-1212,Unknown,True,13,3,TechNova Product Launch Planning,15,Devon; Sam; Leah; Jordan,100.0,15,20.0,31,13,300,31.24,0.000000,27611,24871,2740,9e-07,0.000000,0.000000,0.000000,0.000000,0.85,0.90,9.6,9.9e-05,0.001985,0.3,0.000000,0.000000,0.0,0.0,0.0
grok-2-1212,Unknown,True,13,4,GreenScape Sustainability Report Planning,15,Devon; Sam; Leah; Jordan,100.0,15,20.0,31,13,300,31.24,0.000000,27611,24871,2740,9e-07,0.000000,0.000000,0.000000,0.000000,0.85,0.90,9.6,9.9e-05,0.001985,0.3,0.000000,0.000000,0.0,0.0,0.0
grok-2-1212,Unknown,True,13,5,UrbanEdge Social Media Strategy Planning,15,Devon; Sam; Leah; Jordan,100.0,15,20.0,31,13,300,31.24,0.000000,27611,24871,2740,9e-07,0.000000,0.000000,0.000000,0.000000,0.85,0.90,9.6,9.9e-05,0.001985,0.3,0.000000,0.000000,0.0,0.0,0.0
grok-2-1212,Unknown,True,13,6,EcoBloom Summer Campaign Revisions,15,Devon; Sam; Leah; Jordan,100.0,15,20.0,31,13,300,31.24,0.000000,27611,24871,2740,9e-07,0.000000,0.000000,0.000000,0.000000,0.85,0.90,9.6,9.9e-05,0.001985,0.3,0.000000,0.000000,0.0,0.0,0.0
grok-2-1212,Unknown,True,13,7,FitFusion Rebranding Legal Review,23,Devon; Sam; Leah; Jordan,100.0,15,20.0,31,13,300,31.24,0.000000,27611,24871,2740,9e-07,0.000000,0.000000,0.000000,0.000000,0.85,0.90,9.6,9.9e-05,0.001985,0.46,0.000000,0.000000,0.0,0.0,0.0
grok-2-1212,Unknown,True,13,8,Q3 Content Calendar Development,25,Devon; Sam; Leah; Jordan,100.0,15,20.0,31,13,300,31.24,0.000000,27611,24871,2740,9e-07,0.000000,0.000000,0.000000,0.000000,0.85,0.90,9.6,9.9e-05,0.001985,0.5,0.000000,0.000000,0.0,0.0,0.0
grok-2-1212,Unknown,True,13,9,TechNova Budget Finalization,31,Devon; Sam; Leah; Jordan,100.0,15,20.0,31,13,300,31.24,0.000000,27611,24871,2740,9e-07,0.000000,0.000000,0.000000,0.000000,0.85,0.90,9.6,9.9e-05,0.001985,0.62,0.000000,0.000000,0.0,0.0,0.0
grok-2-1212,Unknown,True,13,10,GreenScape Sustainability Report Deadline Extension,29,Devon; Sam; Leah; Jordan,100.0,15,20.0,31,13,300,31.24,0.000000,27611,24871,2740,9e-07,0.000000,0.000000,0.000000,0.000000,0.85,0.90,9.6,9.9e-05,0.001985,0.58,0.000000,0.000000,0.0,0.0,0.0
grok-2-1212,Unknown,True,13,11,EcoBloom Summer Campaign Finalization,16,Devon; Sam; Leah; Jordan,100.0,15,20.0,31,13,300,31.24,0.000000,27611,24871,2740,9e-07,0.000000,0.000000,0.000000,0.000000,0.85,0.90,9.6,9.9e-05,0.001985,0.32,0.000000,0.000000,0.0,0.0,0.0
grok-2-1212,Unknown,True,13,12,FitFusion Brand Guidelines Development,22,Devon; Sam; Leah; Jordan,100.0,15,20.0,31,13,300,31.24,0.000000,27611,24871,2740,9e-07,0.000000,0.000000,0.000000,0.000000,0.85,0.90,9.6,9.9e-05,0.001985,0.44,0.000000,0.000000,0.0,0.0,0.0
grok-2-1212,Unknown,True,13,13,TechNova Product Descriptions Development,22,Devon; Sam; Leah; Jordan,100.0,15,20.0,31,13,300,31.24,0.000000,27611,24871,2740,9e-07,0.000000,0.000000,0.000000,0.000000,0.85,0.90,9.6,9.9e-05,0.001985,0.44,0.000000,0.000000,0.0,0.0,0.0
grok-2-1212,Unknown,True,13,14,GreenScape Data Visualizations Development,22,Devon; Sam; Leah; Jordan,100.0,15,20.0,31,13,300,31.24,0.000000,27611,24871,2740,9e-07,0.000000,0.000000,0.000000,0.000000,0.85,0.90,9.6,9.9e-05,0.001985,0.44,0.000000,0.000000,0.0,0.0,0.0
grok-2-1212,Unknown,True,13,15,UrbanEdge Market Research Development,22,Devon; Sam; Leah; Jordan,100.0,15,20.0,31,13,300,31.24,0.000000,27611,24871,2740,9e-07,0.000000,0.000000,0.000000,0.000000,0.85,0.90,9.6,9.9e-05,0.001985,0.44,0.000000,0.000000,0.0,0.0,0.0
grok-2-vision-1212,Unknown,True,16,1,EcoBloom Summer Campaign Development,29,Devon; Sam; Leah; Jordan,100.0,10,36.0,68,15,300,62.64,0.000000,27614,24871,2743,9e-07,0.000000,0.000000,0.000000,0.000000,0.85,0.90,4.79,9.9e-05,0.002979,0.58,0.000000,0.000000,0.0,0.0,0.0
grok-2-vision-1212,Unknown,True,16,2,FitFusion Rebranding Project,38,Devon; Sam; Leah; Jordan,100.0,10,36.0,68,15,300,62.64,0.000000,27614,24871,2743,9e-07,0.000000,0.000000,0.000000,0.000000,0.85,0.90,4.79,9.9e-05,0.002979,0.76,0.000000,0.000000,0.0,0.0,0.0
grok-2-vision-1212,Unknown,True,16,3,TechNova Product Launch Preparation,68,Devon; Sam; Leah; Jordan,100.0,10,36.0,68,15,300,62.64,0.000000,27614,24871,2743,9e-07,0.000000,0.000000,0.000000,0.000000,0.85,0.90,4.79,9.9e-05,0.002979,1.36,0.000000,0.000000,0.0,0.0,0.0
grok-2-vision-1212,Unknown,True,16,4,GreenScape Sustainability Report Development,66,Devon; Sam; Leah; Jordan,100.0,10,36.0,68,15,300,62.64,0.000000,27614,24871,2743,9e-07,0.000000,0.000000,0.000000,0.000000,0.85,0.90,4.79,9.9e-05,0.002979,1.32,0.000000,0.000000,0.0,0.0,0.0
